google_name,google_latitude,google_longitude,google_maps_url,google_address,google_place_id,google_cid
Trạm Thu phí Nam Bình Định,13.871314,109.125422,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nam+B%C3%ACnh+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x316f158e2d78bc5b:0x343baadefce11542!8m2!3d13.871314!4d109.1254223!16s%2Fg%2F11cm1sqjy1!19sChIJW7x4LY4VbzERQhXh_N6qOzQ?authuser=0&hl=vi&rclk=1,"V4CG+G5F Trạm Thu phí Nam Bình Định, AH1, An Nhơn Nam, Gia Lai, Việt Nam",ChIJW7x4LY4VbzERQhXh_N6qOzQ,3763789788300252482
Trạm thu phí hầm Cù Mông,13.703552,109.174479,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+C%C3%B9+M%C3%B4ng/data=!4m7!3m6!1s0x316f13389e5dfb65:0x272d2caee5252b88!8m2!3d13.7035521!4d109.1744789!16s%2Fg%2F11fk3d3hxq!19sChIJZftdnjgTbzERiCsl5a4sLSc?authuser=0&hl=vi&rclk=1,"P53F+CQH Trạm thu phí hầm Cù Mông, khu vực 8, Quy Nhơn Tây, Gia Lai, Việt Nam",ChIJZftdnjgTbzERiCsl5a4sLSc,2822961671111519112
Trạm Thu phí An Dân,13.349300,109.208309,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+phi%CC%81+An+D%C3%A2n/data=!4m7!3m6!1s0x316f97f5d5f6dcdb:0x275f9ed572d5b048!8m2!3d13.3492996!4d109.2083086!16s%2Fg%2F11f2wfdyp0!19sChIJ29z21fWXbzERSLDVctWeXyc?authuser=0&hl=vi&rclk=1,"86X5+P87 Trạm Thu phí An Dân, QL1A, Tuy An Bắc, Đắk Lắk, Việt Nam",ChIJ29z21fWXbzERSLDVctWeXyc,2837160929858531400
Trạm Thu phí Sân bay Tuy Hoà,13.050660,109.346302,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%A2n+bay+Tuy+Ho%C3%A0/data=!4m7!3m6!1s0x316fef7ef5cdfcdf:0xff8b0b5fc9327fe0!8m2!3d13.0506598!4d109.3463018!16s%2Fg%2F11tcff0_tb!19sChIJ3_zN9X7vbzER4H8yyV8Li_8?authuser=0&hl=vi&rclk=1,"382W+7G7 Trạm Thu phí Sân bay Tuy Hoà, Phú Yên, Đắk Lắk, Việt Nam",ChIJ3_zN9X7vbzER4H8yyV8Li_8,18413824007459733472
Trạm Thu phí Hầm Đèo Cả,12.903225,109.365703,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%E1%BA%A7m+%C4%90%C3%A8o+C%E1%BA%A3/data=!4m7!3m6!1s0x316fe5b33809e3b5:0xbe2959acacd59cb!8m2!3d12.9032248!4d109.365703!16s%2Fg%2F11rqncv7b2!19sChIJteMJOLPlbzERy1nNypqV4gs?authuser=0&hl=vi&rclk=1,"W938+77 Trạm Thu phí Hầm Đèo Cả, Hòa Xuân, Đắk Lắk, Việt Nam",ChIJteMJOLPlbzERy1nNypqV4gs,856411371213773259
Trạm Thu phí Ninh Xuân,12.507261,109.068792,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,"G349+WG3 Trạm Thu phí Ninh Xuân, Phước Lâm, Tân Định, Khánh Hòa, Việt Nam",ChIJ1ba7NAA5cDERATRE9m4iHjA,3467246623095272449
Trạm Thu phí Ninh Lộc,12.444329,109.120564,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+L%E1%BB%99c/data=!4m7!3m6!1s0x317040ebc6892873:0x35e7b3cb040fb76b!8m2!3d12.4443288!4d109.1205638!16s%2Fg%2F11g8lv308h!19sChIJcyiJxutAcDERa7cPBMuz5zU?authuser=0&hl=vi&rclk=1,"C4VC+P6P Trạm Thu phí Ninh Lộc, AH1, Nam Ninh Hòa, Khánh Hòa, Việt Nam",ChIJcyiJxutAcDERa7cPBMuz5zU,3884270888158213995
Chốt Thu phí Cầu gỗ Phú Kiểng,12.268472,109.169573,https://www.google.com/maps/place/Ch%E1%BB%91t+Thu+ph%C3%AD+C%E1%BA%A7u+g%E1%BB%97+Ph%C3%BA+Ki%E1%BB%83ng/data=!4m7!3m6!1s0x31705d0028a2a015:0x663be7288091d937!8m2!3d12.268472!4d109.1695735!16s%2Fg%2F11vpr2c5c1!19sChIJFaCiKABdcDERN9mRgCjnO2Y?authuser=0&hl=vi&rclk=1,"7599+9RP Chốt Thu phí Cầu gỗ Phú Kiểng, Tây Nha Trang, Khánh Hòa, Việt Nam",ChIJFaCiKABdcDERN9mRgCjnO2Y,7366735776636328247
Trạm Thu phí Suối Dầu,12.178763,109.058643,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Su%E1%BB%91i+D%E1%BA%A7u/data=!4m7!3m6!1s0x317059002e72d7cf:0xe3782ade3166f961!8m2!3d12.1787627!4d109.0586434!16s%2Fg%2F11vwyh2tsx!19sChIJz9dyLgBZcDERYflmMd4qeOM?authuser=0&hl=vi&rclk=1,"53H5+MHQ Trạm Thu phí Suối Dầu, Suối Dầu, Khánh Hòa, Việt Nam",ChIJz9dyLgBZcDERYflmMd4qeOM,16390897977614858593
Trạm Thu phí Diên Thọ,12.254518,109.023787,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Di%C3%AAn+Th%E1%BB%8D/data=!4m7!3m6!1s0x31705114234629c3:0x6fabcbccb12e32e0!8m2!3d12.254518!4d109.0237874!16s%2Fg%2F11vlvbk772!19sChIJwylGIxRRcDER4DIusczLq28?authuser=0&hl=vi&rclk=1,"723F+RG3 Trạm Thu phí Diên Thọ, Diên Thọ, Khánh Hòa, Việt Nam",ChIJwylGIxRRcDER4DIusczLq28,8046749239233884896
Trạm Thu phí Cam Lâm,12.057288,109.124632,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+L%C3%A2m/data=!4m7!3m6!1s0x3170f5005d14d789:0x93538b7077e7957f!8m2!3d12.057288!4d109.1246321!16s%2Fg%2F11vz7ttwy6!19sChIJidcUXQD1cDERf5Xnd3CLU5M?authuser=0&hl=vi&rclk=1,"1998 Bãi Giếng - Trung Hiệp, Cam Lâm, Khánh Hòa, Việt Nam",ChIJidcUXQD1cDERf5Xnd3CLU5M,10615982061806654847
Trạm Thu phí Cam Thịnh Đông,11.880694,109.096640,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+Th%E1%BB%8Bnh+%C4%90%C3%B4ng/data=!4m7!3m6!1s0x3170ed003b9d844b:0x7850d2e6466ae3e6!8m2!3d11.8806942!4d109.0966402!16s%2Fg%2F11vpy1f46r!19sChIJS4SdOwDtcDER5uNqRubSUHg?authuser=0&hl=vi&rclk=1,"V3JW+7M Trạm Thu phí Cam Thịnh Đông, Nam Cam Ranh, Khánh Hòa, Việt Nam",ChIJS4SdOwDtcDER5uNqRubSUHg,8669661169153926118
Trạm Thu phí Cam Thịnh,11.872422,109.108522,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+Th%E1%BB%8Bnh/data=!4m7!3m6!1s0x3170ec11a54e6a3b:0xea4b65a46949a0b6!8m2!3d11.8724221!4d109.1085221!16s%2Fg%2F11c72r_xh5!19sChIJO2pOpRHscDERtqBJaaRlS-o?authuser=0&hl=vi&rclk=1,"V4C5+XC6 Trạm Thu phí Cam Thịnh, AH1, Nam Cam Ranh, Khánh Hòa, Việt Nam",ChIJO2pOpRHscDERtqBJaaRlS-o,16882699384943911094
Trạm Thu phí Du Long,11.746694,109.056815,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Du+Long/data=!4m7!3m6!1s0x3170c3005820a82f:0x4bf04c77a98d3b07!8m2!3d11.7466937!4d109.0568148!16s%2Fg%2F11y3nms7pk!19sChIJL6ggWADDcDERBzuNqXdM8Es?authuser=0&hl=vi&rclk=1,"P3W4+MPG Trạm Thu phí Du Long, Thuận Bắc, Khánh Hòa, Việt Nam",ChIJL6ggWADDcDERBzuNqXdM8Es,5471957624084577031
Trạm thu phí Phan Rang,11.627912,108.898875,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Phan+Rang/data=!4m7!3m6!1s0x3170d9006b8f0f15:0x1855ab24886057d6!8m2!3d11.6279116!4d108.8988752!16s%2Fg%2F11vzf3y8cg!19sChIJFQ-PawDZcDER1ldgiCSrVRg?authuser=0&hl=vi&rclk=1,"JVHX+7C Trạm thu phí Phan Rang, Đô Vinh, Khánh Hòa, Việt Nam",ChIJFQ-PawDZcDER1ldgiCSrVRg,1753495803325863894
Trạm Thu phí Phan Rang,11.630338,108.895937,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Phan+Rang/data=!4m7!3m6!1s0x3170d90077ad0e03:0xf8e7e121c5aae61d!8m2!3d11.6303378!4d108.8959372!16s%2Fg%2F11m5qldf_6!19sChIJAw6tdwDZcDERHeaqxSHh5_g?authuser=0&hl=vi&rclk=1,"JVJW+49 Trạm Thu phí Phan Rang, Nha Hố, Đô Vinh, Khánh Hòa, Việt Nam",ChIJAw6tdwDZcDERHeaqxSHh5_g,17935551576192771613
Trạm Thu phí Cà Ná,11.373688,108.881072,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%C3%A0+N%C3%A1/data=!4m7!3m6!1s0x31772b9e6ca9e32b:0xfb8ea3546b324b43!8m2!3d11.3736884!4d108.8810717!16s%2Fg%2F11qb5qnhpt!19sChIJK-OpbJ4rdzERQ0sya1Sjjvs?authuser=0&hl=vi&rclk=1,"9VFJ+JJ5 Trạm Thu phí Cà Ná, Cà Ná, Khánh Hòa, Việt Nam",ChIJK-OpbJ4rdzERQ0sya1Sjjvs,18126605133183863619
Trạm Thu phí Km 133+770,11.313348,108.724658,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+133%2B770/data=!4m7!3m6!1s0x3176d700053eb88b:0xbd1d2a720b747463!8m2!3d11.3133477!4d108.7246584!16s%2Fg%2F11vxhc14hr!19sChIJi7g-BQDXdjERY3R0C3IqHb0?authuser=0&hl=vi&rclk=1,"8P7F+8VM Trạm Thu phí Km 133+770, CT01, Vĩnh Hảo, Lâm Đồng, Việt Nam",ChIJi7g-BQDXdjERY3R0C3IqHb0,13627094716799808611
Trạm thu phí Vĩnh Hảo,11.304399,108.725077,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+H%E1%BA%A3o/data=!4m7!3m6!1s0x3176d7003ad24807:0xbc7532fe4e387f23!8m2!3d11.3043986!4d108.7250775!16s%2Fg%2F11z1k7x_9n!19sChIJB0jSOgDXdjERI384Tv4ydbw?authuser=0&hl=vi&rclk=1,"8P3G+Q2 Trạm thu phí Vĩnh Hảo, Vĩnh Hảo, Lâm Đồng, Việt Nam",ChIJB0jSOgDXdjERI384Tv4ydbw,13579816319221006115
Trạm Thu phí Sông Lũy,11.203574,108.326270,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%B4ng+L%C5%A9y/data=!4m7!3m6!1s0x3176bc1b51d0a49b:0xbd20886255a9df68!8m2!3d11.2035737!4d108.3262705!16s%2Fg%2F11dzdw2b94!19sChIJm6TQURu8djERaN-pVWKIIL0?authuser=0&hl=vi&rclk=1,"683G+CGC Trạm Thu phí Sông Lũy, Sông Lũy, Lâm Đồng, Việt Nam",ChIJm6TQURu8djERaN-pVWKIIL0,13628042428348489576
Trạm Thu Phí Phú Hài,10.940370,108.141791,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ph%C3%BA+H%C3%A0i/data=!4m7!3m6!1s0x31768361e9fcf985:0xee272b116050fd82!8m2!3d10.9403702!4d108.1417912!16s%2Fg%2F11c1qcfgmy!19sChIJhfn86WGDdjERgv1QYBErJ-4?authuser=0&hl=vi&rclk=1,"Trạm thu phí Phú Hài, 51 Nguyễn Thông, Phú Thủy, Lâm Đồng, Việt Nam",ChIJhfn86WGDdjERgv1QYBErJ-4,17160732258748923266
Trạm Thu Phí Nút Giao Ba Bàu,10.934372,107.977045,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+Ba+B%C3%A0u/data=!4m7!3m6!1s0x31742900798d9d95:0x2fbc2c94b3fe0980!8m2!3d10.9343717!4d107.9770449!16s%2Fg%2F11z5s_q51k!19sChIJlZ2NeQApdDERgAn-s5QsvC8?authuser=0&hl=vi&rclk=1,"WXMG+PR Trạm Thu Phí Nút Giao Ba Bàu, Hàm Kiệm, Bình Thuận, Việt Nam",ChIJlZ2NeQApdDERgAn-s5QsvC8,3439673232590768512
Trạm Thu Phí Nút Giao Ba Bàu,10.932586,107.967996,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+Ba+B%C3%A0u/data=!4m7!3m6!1s0x3174290072516a39:0xbbd6693db0a095e3!8m2!3d10.9325855!4d107.9679958!16s%2Fg%2F11z4vpnr5n!19sChIJOWpRcgApdDER45WgsD1p1rs?authuser=0&hl=vi&rclk=1,"WXM9+25 Trạm Thu Phí Nút Giao Ba Bàu, Hàm Kiệm, Bình Thuận, Việt Nam",ChIJOWpRcgApdDER45WgsD1p1rs,13535121443785840099
Trạm THU PHÍ CAO TỐC Dầu Giây - Phan Thiết,10.929351,107.968600,https://www.google.com/maps/place/Tr%E1%BA%A1m+THU+PH%C3%8D+CAO+T%E1%BB%90C+D%E1%BA%A7u+Gi%C3%A2y+-+Phan+Thi%E1%BA%BFt/data=!4m7!3m6!1s0x3174295354168777:0xd12739bac36d1c92!8m2!3d10.9293509!4d107.9686!16s%2Fg%2F11ty6z1d4t!19sChIJd4cWVFMpdDERkhxtw7o5J9E?authuser=0&hl=vi&rclk=1,"WX93+3Q Trạm THU PHÍ CAO TỐC Dầu Giây - Phan Thiết, Hàm Kiệm, Lâm Đồng, Việt Nam",ChIJd4cWVFMpdDERkhxtw7o5J9E,15071078152324062354
Trạm Thu phí Sông Phan,10.875323,107.931343,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%B4ng+Phan/data=!4m7!3m6!1s0x31742c15db7d2153:0xa11541de968563f!8m2!3d10.8753228!4d107.9313434!16s%2Fg%2F11c59txqjd!19sChIJUyF92xUsdDERP1Zo6R1UEQo?authuser=0&hl=vi&rclk=1,"AH1, Hàm Thuận Nam, Lâm Đồng, Việt Nam",ChIJUyF92xUsdDERP1Zo6R1UEQo,725453502430074431
Trạm thu phí QL55- Cao tốc Phan Thiết - Dầu Giây,10.862326,107.742335,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL55-+Cao+t%E1%BB%91c+Phan+Thi%E1%BA%BFt+-+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x317435000d14b93f:0x7cc780c6be1fc50a!8m2!3d10.8623262!4d107.7423352!16s%2Fg%2F11z1sny4rs!19sChIJP7kUDQA1dDERCsUfvsaAx3w?authuser=0&hl=vi&rclk=1,"VP6R+WW Trạm thu phí QL55- Cao tốc Phan Thiết - Dầu Giây, Tân Lập, Lâm Đồng, Việt Nam",ChIJP7kUDQA1dDERCsUfvsaAx3w,8991296772150117642
Trạm thu phí QL55 Sông Phan,10.859034,107.741544,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL55+S%C3%B4ng+Phan/data=!4m7!3m6!1s0x317435001c759715:0x69dc89b54bf0ac15!8m2!3d10.8590341!4d107.7415436!16s%2Fg%2F11n51_3_y1!19sChIJFZd1HAA1dDERFazwS7WJ3Gk?authuser=0&hl=vi&rclk=1,"VP5R+JJ Trạm thu phí QL55 Sông Phan, Tân Lập, Lâm Đồng, Việt Nam",ChIJFZd1HAA1dDERFazwS7WJ3Gk,7628123280614927381
Trạm thu phí Nút giao Xuân Lộc,10.896345,107.421286,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+Xu%C3%A2n+L%E1%BB%99c/data=!4m7!3m6!1s0x3174530030bbe3a5:0xb4db59de41f81b75!8m2!3d10.8963452!4d107.4212857!16s%2Fg%2F11z2xsxr0d!19sChIJpeO7MABTdDERdRv4Qd5Z27Q?authuser=0&hl=vi&rclk=1,"VCWC+GGM Trạm thu phí Nút giao Xuân Lộc, Xuân Hòa, Đồng Nai, Việt Nam",ChIJpeO7MABTdDERdRv4Qd5Z27Q,13032108757851052917
Trạm Thu Phí Nút Giao TL765 Km69+400,10.885090,107.365801,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+TL765+Km69%2B400/data=!4m7!3m6!1s0x317455006c0cfdb1:0xe67f0b49de062177!8m2!3d10.88509!4d107.365801!16s%2Fg%2F11z3y_1bdm!19sChIJsf0MbABVdDERdyEG3kkLf-Y?authuser=0&hl=vi&rclk=1,"V9P8+28 Trạm Thu Phí Nút Giao TL765 Km69+400, Xuân Lộc, Đồng Nai, Việt Nam",ChIJsf0MbABVdDERdyEG3kkLf-Y,16609006362651140471
Trạm thu phí Nút giao Cẩm Mỹ,10.859563,107.235763,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+C%E1%BA%A9m+M%E1%BB%B9/data=!4m7!3m6!1s0x3174ff000afe936b:0xd24a24575684f794!8m2!3d10.8595632!4d107.2357632!16s%2Fg%2F11z2xsvn8s!19sChIJa5P-CgD_dDERlPeEVlckStI?authuser=0&hl=vi&rclk=1,"V65P+R8C Trạm thu phí Nút giao Cẩm Mỹ, Hàng Gòn, Đồng Nai, Việt Nam",ChIJa5P-CgD_dDERlPeEVlckStI,15152963853773764500
Trạm Thu phí Đường Cao tốc Phan Thiết- Dầu Giây,10.838926,107.147478,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+Cao+t%E1%BB%91c+Phan+Thi%E1%BA%BFt-+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x317503001fd04645:0x5c2e2e85314391eb!8m2!3d10.8389255!4d107.1474779!16s%2Fg%2F11ldvppg1r!19sChIJRUbQHwADdTER65FDMYUuLlw?authuser=0&hl=vi&rclk=1,"CT01, Xuân Quế, Đồng Nai, Việt Nam",ChIJRUbQHwADdTER65FDMYUuLlw,6642297650010100203
Trạm thu phí Dầu Giây,10.918325,107.164007,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x3174fc69087660df:0xee0718f0114caad!8m2!3d10.9183246!4d107.1640071!16s%2Fg%2F11bycjjrh_!19sChIJ32B2CGn8dDERrcoUAY9x4A4?authuser=0&hl=vi&rclk=1,"ĐCT Thành phố Hồ Chí Minh - Long Thành - Dầu Giây, Dầu Giây, Đồng Nai, Việt Nam",ChIJ32B2CGn8dDERrcoUAY9x4A4,1071981570326579885
Trạm Thu phí Trảng Bom,10.945377,107.057444,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,"Trạm thu phí đường tránh Biên Hòa, QL1A, Hưng Thịnh, Đồng Nai 76000, Việt Nam",ChIJOz7TsYHkdDERUZx9tyaQZMs,14655997583332056145
Trạm thu phí đường tránh Biên Hòa,10.945364,107.057404,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%91%C6%B0%E1%BB%9Dng+tr%C3%A1nh+Bi%C3%AAn+H%C3%B2a/data=!4m7!3m6!1s0x3174e481b1cca313:0xd4e7d9d8d2899764!8m2!3d10.9453637!4d107.0574037!16s%2Fg%2F11b7q5wcb6!19sChIJE6PMsYHkdDERZJeJ0tjZ59Q?authuser=0&hl=vi&rclk=1,"QL1A, Hưng Thịnh, Đồng Nai 76000, Việt Nam",ChIJE6PMsYHkdDERZJeJ0tjZ59Q,15341470180929279844
Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),10.879647,106.911861,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+chuy%C3%AAn+d%C3%B9ng+v%E1%BA%ADn+chuy%E1%BB%83n+VLXD+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n+%28Tr%E1%BA%A1m+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n%29/data=!4m7!3m6!1s0x3174df4ec25b8d53:0x4f3f9ca0ac17db93!8m2!3d10.879647!4d106.9118607!16s%2Fg%2F11nmflk_33!19sChIJU41bwk7fdDERk9sXrKCcP08?authuser=0&hl=vi&rclk=1,"Đường chuyên dùng Phước Tân, Phước Tân, Đồng Nai, Việt Nam",ChIJU41bwk7fdDERk9sXrKCcP08,5710455066425023379
Trạm thu phí QL1A,10.903162,106.844208,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL1A/data=!4m7!3m6!1s0x3174df1852f8b835:0x6b89114ed2f6d4a8!8m2!3d10.9031623!4d106.8442082!16s%2Fg%2F11cmtbwjmj!19sChIJNbj4UhjfdDERqNT20k4RiWs?authuser=0&hl=vi&rclk=1,"Đ. Võ Nguyên Giáp, Long Hưng, Đồng Nai, Việt Nam",ChIJNbj4UhjfdDERqNT20k4RiWs,7748743664112161960
Trạm thu phí cầu Đồng Nai,10.902997,106.843788,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+c%E1%BA%A7u+%C4%90%E1%BB%93ng+Nai/data=!4m7!3m6!1s0x3174df1844bb743f:0xc8a350dd0d539212!8m2!3d10.9029973!4d106.8437882!16s%2Fg%2F11x6r8v30d!19sChIJP3S7RBjfdDEREpJTDd1Qo8g?authuser=0&hl=vi&rclk=1,"Biên Hòa, Đồng Nai, Việt Nam",ChIJP3S7RBjfdDEREpJTDd1Qo8g,14457488139130999314
Trạm thu phí Quộc lộ 1K,10.921166,106.802918,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Qu%E1%BB%99c+l%E1%BB%99+1K/data=!4m7!3m6!1s0x3174d9244b1c8b43:0xa1436251916498fb!8m2!3d10.9211663!4d106.8029183!16s%2Fg%2F12jsp5s58!19sChIJQ4scSyTZdDER-5hkkVFiQ6E?authuser=0&hl=vi&rclk=1,"Nguyễn Ái Quốc, Biên Hòa, Đồng Nai, Việt Nam",ChIJQ4scSyTZdDER-5hkkVFiQ6E,11620239566017173755
Trạm Thu phí Bình Thung,10.907639,106.790988,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%ACnh+Thung/data=!4m7!3m6!1s0x3174d8ca55555555:0xa12a30fc88753886!8m2!3d10.9076387!4d106.7909879!16s%2Fg%2F1tj5hn2n!19sChIJVVVVVcrYdDERhjh1iPwwKqE?authuser=0&hl=vi&rclk=1,"159 Đ Bình Thung, Dĩ An, Hồ Chí Minh, Việt Nam",ChIJVVVVVcrYdDERhjh1iPwwKqE,11613148450307520646
Trạm thu phí,10.891016,106.787189,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD/data=!4m7!3m6!1s0x3174d89373c339d5:0xe6af1212ec0ce48d!8m2!3d10.8910156!4d106.7871895!16s%2Fg%2F12hks5qps!19sChIJ1TnDc5PYdDERjeQM7BISr-Y?authuser=0&hl=vi&rclk=1,"QL1K, Đông Hòa, Hồ Chí Minh, Việt Nam",ChIJ1TnDc5PYdDERjeQM7BISr-Y,16622524622126769293
Trạm thu phí B.O.T An Phú,10.939044,106.742239,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+B.O.T+An+Ph%C3%BA/data=!4m7!3m6!1s0x3174d9c1e404039f:0xf3c7dfb9930e2973!8m2!3d10.9390443!4d106.7422387!16s%2Fg%2F1vk6wpvt!19sChIJnwME5MHZdDERcykOk7nfx_M?authuser=0&hl=vi&rclk=1,"An Phú, Hồ Chí Minh, Việt Nam",ChIJnwME5MHZdDERcykOk7nfx_M,17566254859711031667
Trạm thu phí đường bộ số 1 DT743,10.977884,106.744844,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+s%E1%BB%91+1+DT743/data=!4m7!3m6!1s0x3174da15da13361d:0x57fb77430227a97a!8m2!3d10.9778837!4d106.7448435!16s%2Fg%2F113j_77lf!19sChIJHTYT2hXadDEReqknAkN3-1c?authuser=0&hl=vi&rclk=1,"XPHV+5W4 Trạm thu phí đường bộ số 1 DT743, 743, An Phú, Hồ Chí Minh, Việt Nam",ChIJHTYT2hXadDEReqknAkN3-1c,6339792030136772986
Trạm Thu phí Số 2 - ĐT747A Km 1+670,10.974075,106.771396,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+%C4%90T747A+Km+1%2B670/data=!4m7!3m6!1s0x3174dbb6aacde233:0x625c42afa718cc4c!8m2!3d10.9740752!4d106.7713958!16s%2Fg%2F11sbt6lcc9!19sChIJM-LNqrbbdDERTMwYp69CXGI?authuser=0&hl=vi&rclk=1,"XQFC+JHJ Trạm Thu phí Số 2 - ĐT747A Km 1+670, ĐT743, Tân Đông Hiệp, Hồ Chí Minh, Việt Nam",ChIJM-LNqrbbdDERTMwYp69CXGI,7087613235764448332
